RR,ActIndustryDistress1,ActIndustryDistress2,Senior secured,Senior unsecured,Senior subordinated,Subordinated \& Junior,Equity value,Default barrier,Net income margin,Total assets,Number of employees,Volume,Trades,Amihud,Price dispersion,Offering amount,Time to maturity,Coupon,Rating,CDS availability,Covenants,Roll,Corwin Schultz,Manufacturers inventories to sales ratio,Number of civilians unemployed for less than 5 weeks,30 year conventional mortgage rate,3 month commercial paper minus federal funds rate,Materials,Communication Services,Consumer Discretionary,Industrials,Consumer Staples,Financials,Energy,Health Care,Utilities,Information Technology,Real Estate,CBOE DJIA Volatility Index,NASDAQ 100 Index return,CBOE NASDAQ 100 Volatility Index,Russell 2000 Price Index return,Russell 2000 Vol 1m,Wilshire US Small-Cap Price Index,Wilshire Small Cap Vol
12.25,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,63937.0,0.1,0.008178955547376715,0.001011122345803861,9100.0,1760,6.15,12.0,1,0,0.0,,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
12.0795,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,63937.0,0.1,0.26889266772717935,0.006481721545242403,5168.0,1790,5.7,12.0,1,0,0.0,,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
15.980625,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,122430.0,0.3,0.003061224489795889,0.0007629704984740654,8507.0,1821,6.15,12.0,1,0,0.0,0.016308866541901664,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
13.933083333333334,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,541663.5,0.45,0.05566065956475052,0.004017779293185077,6024.0,1821,6.1,12.0,1,0,0.6316082820787916,0.0628007210530089,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
14.785438977777778,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,698854.5495999999,0.85,0.17081504630294303,0.006916810799644918,24593.0,1821,6.5,12.0,1,0,0.0,0.003831334452671723,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
14.177038788359788,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,498802.88833333337,1.0,0.04811532106025579,0.002499551297334172,13668.0,1851,6.15,12.0,1,0,0.37706561834172686,0.020773724462033172,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
16.51175,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,2198853.3333333335,0.65,0.49261099357595106,0.006496643239910005,20982.0,1882,6.375,12.0,1,0,0.6400491137375329,0.08272554412706373,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
12.719399999999998,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,232981.4,0.4,0.0578716227226983,0.003366701010298556,11383.0,2002,6.7,12.0,1,0,0.9046810213681113,0.10512013486542074,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
11.437,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,614240.0,0.3,0.1617960303635846,0.008777205245522572,8431.0,2002,6.7,12.0,1,0,0.0,0.07900716435555735,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
50.04785712500001,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,1289744.99975,0.3,0.08319134093813688,0.006839340453146952,1952.0,176,6.05,12.0,1,0,0.0,0.08541438180455539,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
38.06,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,1600810.0,0.4,0.06753141663338452,0.005174275810891151,2112.0,176,6.1,12.0,1,0,0.0,0.05559036705329243,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
46.062599999999996,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,1902728.0,0.75,0.056560496499195645,0.0073103988832858595,3590.0,176,6.25,12.0,1,0,0.0,0.001488632622423041,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
44.2715625,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,2126100.0,0.45,0.1414486289847063,0.008707774997159296,1921.0,176,6.35,12.0,1,0,0.0,0.00013016973841924678,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
34.90775,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,1047937.0,0.2,0.22369393853987446,0.009148248638895738,2373.0,207,6.5,12.0,1,0,0.0,0.0,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
94.995,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,1139940.0,0.1,0.05427290587992662,0.0029120559114734768,459.0,25,6.75,12.0,1,0,0.0,,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
95.09125,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,1141095.0,0.1,0.05228596995944838,0.005097592746443453,319.0,25,6.875,12.0,1,0,0.0,,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
81.87970833333333,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,2339133.75,0.7,0.063997345558281,0.004012814500253801,751.0,56,6.75,12.0,1,0,0.0,0.00347973386917926,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
80.529,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,1610580.0,0.2,0.535676543574316,0.01024953789406749,1193.0,56,7.0,12.0,1,0,0.0,0.0,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
36.398375,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,1598212.0,0.3,0.07216679252274565,0.007410322153431197,2234.0,207,6.7,12.0,1,0,0.0,,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
38.748333333333335,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,1308365.0,0.45,0.06413875874569513,0.009000319257992384,7411.0,207,6.9,12.0,1,0,0.0,0.0,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
81.54787499999999,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,3264361.0,0.65,0.15575615078729607,0.017501695006273424,1921.0,56,7.0,12.0,1,0,0.0,0.0,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
78.6834,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,2683078.0,0.7,0.46825844162365016,0.021027852684026346,1157.0,56,7.0,12.0,1,0,0.0,0.005335466204180792,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
63.228500000000004,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,2529140.0,0.2,0.10121514407644168,0.013813566014281242,1359.0,87,7.0,12.0,1,0,0.0,,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
64.40214283333333,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,1045124.2855714286,0.7,0.13911364244022298,0.00907318036103545,1911.0,87,7.0,12.0,1,0,0.0,0.0023418783964041646,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
72.4,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,7240000.0,0.2,0.04320831581006351,0.009079941334973465,434.0,87,6.75,12.0,1,0,0.0,,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
38.950472727272725,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,2642662.909090909,1.6,0.1628279545716542,0.011038728807051855,13374.0,237,7.0,12.0,1,0,0.0,0.02032863370647514,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
51.541,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,1030820.0,0.1,0.0372311153652111,0.0022626782551160574,2553.0,237,6.85,12.0,1,0,0.0,,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
39.55806666666667,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,6829911.5,1.25,0.027692142662354285,0.0059263479388230456,4749.0,237,6.8,12.0,1,0,0.0,3.070625731426068e-05,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
36.939625,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,12450268.75,0.45,0.011369553074020614,0.0035470930908904808,2100.0,237,6.7,12.0,1,0,0.0,0.06134414610009393,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
40.321444444444445,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,1981045.3333333333,0.35,0.3179655196795388,0.00886728433948264,5871.0,268,7.0,12.0,1,0,0.0,4.475190936225852e-05,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
38.231249999999996,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,7407000.0,0.5,0.17466038275197196,0.011934170612204822,5901.0,268,7.15,12.0,1,0,0.0,,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
32.90378333333333,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,1041080.3333333334,0.7,0.14496686423034758,0.01115991204603855,17803.0,268,7.2,12.0,1,0,0.0,0.0008532915507075899,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
38.78866666666667,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,6938213.333333333,1.6,0.20925908042463254,0.014296672865109737,24349.0,268,7.125,12.0,1,0,0.11707999619459894,0.02054675459882774,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
34.689099999999996,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,385387.7,0.35,0.46949920416561053,0.011961923491505645,6077.0,299,7.0,12.0,1,0,0.0,0.0072233458537994495,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
40.20352775,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,566257.4995,0.2,0.003234060624683676,0.00015213666490773714,8723.0,299,7.0,12.0,1,0,0.0,,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
38.412,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,1959012.0,0.15,1.007792755061458,0.04214279790817733,2278.0,329,6.85,12.0,1,0,0.0,,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
37.450839986666665,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,1362437.999,0.75,0.1373808190557651,0.006587225192309175,7556.0,329,7.0,12.0,1,0,0.0,0.006703557849959271,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
33.91375,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,1489168.75,0.5,0.08393622782792581,0.006096003927338173,5315.0,329,7.0,12.0,1,0,0.0,0.04825737265415572,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
39.39736,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,2252084.4,0.6,0.16826482290482672,0.007889867519066344,9368.0,329,7.05,12.0,1,0,0.0,0.00011043692168409715,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
37.771744444444444,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,2437500.5555555555,1.05,0.09138361888938508,0.009963347823690981,13157.0,360,7.25,12.0,1,0,0.9690674098956803,0.07915518224889957,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
34.528708333333334,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,1356778.75,0.55,0.1307688776577391,0.012527045178125397,8072.0,360,7.0,12.0,1,0,0.0,0.0,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
36.963,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,741318.6666666666,0.3,0.14182456404859578,0.012444720424646047,1950.0,360,6.75,12.0,1,0,0.0,0.0017440430379546113,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
34.0,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,2550000.0,0.25,0.03627489100108916,0.010098955662256225,1173.0,360,6.8,12.0,1,0,0.0,,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
39.93333333333333,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,5990000.0,0.3,0.013445076861022722,0.0031456626753428216,3811.0,360,7.0,12.0,1,0,0.0,,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
33.22050000000001,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,5048920.0,0.5,0.45225621301072993,0.017014972804593576,2511.0,390,7.0,12.0,1,0,0.0,3.5242557720458854e-06,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
20.9075,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,418150.0,0.1,0.06789315394509954,0.01041870284217525,1184.0,390,6.8,12.0,1,0,0.0,,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
37.9946875,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,2289400.0,0.25,0.09945688734930573,0.0034262408457312026,1707.0,421,7.0,12.0,1,0,0.0,,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
88.4591,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,1763191.0,0.4,0.6141030387594203,0.009562717545770415,4394.0,25,5.9,12.0,1,0,0.0,2.7090645299199322e-05,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
90.65222224305556,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,9828178.751375,2.35,0.07454329527374724,0.006790954122481022,8982.0,25,5.85,12.0,1,0,0.032274746610485745,0.009324357406711859,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
94.21000000000001,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,985285.0,0.35,0.4070707178482834,0.011094633067459241,3893.0,25,5.6,12.0,1,0,0.0,0.000834763095712746,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
96.57,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,2317680.0,0.05,0.0,0.0,1100.0,25,5.5,12.0,1,0,0.0,,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
83.70720803333333,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,6698870.9498000005,1.1,0.16027980744609996,0.01014038415622494,3040.0,56,5.8,12.0,1,0,0.24420650517368808,0.011788653593996935,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
81.66576743333334,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,3234029.8004,0.8,0.0918663584013258,0.0074639910070870424,3326.0,56,5.75,12.0,1,0,0.0,0.07329110007277072,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
73.89,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,2955600.0,0.2,0.049756170012624695,0.002481634060581439,629.0,87,5.5,12.0,1,0,0.0,0.0,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
60.699999999999996,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,1821000.0,0.15,0.12618147968776372,0.016065124018891555,1162.0,115,6.0,12.0,1,0,0.0,,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
48.894999999999996,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,3749500.0,0.2,0.03987966041154642,0.0027111219454272694,1848.0,115,6.1,12.0,1,0,0.0,0.0,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
62.195,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,804940.0,0.15,0.0700696055684457,0.003528202252441714,2339.0,115,6.05,12.0,1,0,0.0,4.440892098500625e-16,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
55.54249,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,3768632.5,0.55,0.018900789121942756,0.0020623605212079024,2484.0,115,6.0,12.0,1,0,0.0,0.001386568093118301,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
37.968333333333334,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,2278100.0,0.15,0.3025080012558935,0.013220371569712024,1343.0,146,6.1,12.0,1,0,0.0,,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
58.15521428571429,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,8525815.0,0.75,0.5227899328551858,0.018339044916503462,6008.0,146,6.15,12.0,1,0,0.0,0.003983953491015196,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
56.65333333333333,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,927266.6666666666,0.25,0.2148721509435936,0.0057654120602417995,2513.0,146,6.0,12.0,1,0,0.0,0.0019569471624266074,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
45.04083333333334,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,2769843.75,0.55,0.05014007483595494,0.007861048733473455,3906.0,146,6.1,12.0,1,0,0.0,0.00015194574091581658,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
16.94158,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,1421751.0,1.5,0.05131576059262163,0.005405597694774426,9814.0,1607,6.875,12.0,1,0,0.0,0.2450026459766179,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
11.971066666666667,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,527185.2,0.6,0.013776248468818642,0.0036243450282523113,30020.0,3433,7.375,12.0,1,0,0.0,0.04799197737466682,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
13.705400000000001,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,340804.0,0.45,0.1252766488413547,0.005659183055815804,10534.0,1607,6.75,12.0,1,0,0.6179358791282178,0.00039542514617436366,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
14.140698412698413,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,998612.5454545454,2.4,0.12734847392062318,0.011182987668624135,55776.0,3433,7.25,12.0,1,0,0.3150227223611258,0.0841480497819296,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
14.430444444444442,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,649860.0,0.45,0.16395103594219798,0.011147706921808742,13341.0,1607,6.75,12.0,1,0,0.0,0.09262297417685111,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
12.954023499999998,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,1116042.2306923077,1.45,0.24210535553378407,0.006346484488276418,68027.0,3433,7.25,12.0,1,0,0.24495655196311314,0.0766067441192365,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
13.23142857142857,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,277819.5714285714,0.7,0.1569069212381398,0.006879368970044424,18813.0,1607,6.8,12.0,1,0,0.0,0.11188951340778257,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
12.995589743589743,1,1,0,1,0,0,15565.0,0.5414238026183121,-0.5828951010240797,248939.0,26700,772896.5384615385,1.85,0.3085006436290469,0.012112529508059227,63788.0,3433,7.35,12.0,1,0,0.9116050478472214,0.04210702278073173,1.4,3335,6.04,0.0,0,0,0,0,0,1,0,0,0,0,0,74.6,-0.11165135827627026,80.64,-0.20660744066878078,87.62,2938.75,216.3209989796188
